date,ig_spread_bps,hy_spread_bps,leverage_ratio,interest_coverage,default_rate_pct,fed_funds_rate,gdp_growth_pct,unemployment_pct,vix,spread_ratio,ig_spread_chg,hy_spread_chg,ig_spread_ma6,hy_spread_ma6,ig_direction,hy_direction
2016-08-01,100.46147935368636,573.9676372164392,2.528620867794491,6.158469902619293,2.278775122004668,1.0046393934782425,2.8948093956072327,6.057333093195885,23.867375590824352,5.713310623226234,5.483179442662745,115.396264292779,93.73534071541813,504.9145843509578,1,1
2016-09-01,99.12921737253234,538.8430552028993,2.556769381973771,6.197759910551835,2.1538048362609894,0.9936557990863668,2.7557698248705202,6.095739638089816,23.07690113537904,5.43576424272474,-1.3322619811540193,-35.12458201353991,94.7269042906651,517.0689792377805,0,0
2016-10-01,98.43049410368886,520.7559306675928,2.5412880401272497,6.219032788641083,2.2683519648905266,1.0115114276619541,2.74684102146125,6.092470163280407,23.548369492515036,5.290595515237555,-0.6987232688434801,-18.087124535306543,96.0347809829329,525.0826354062242,0,0
2016-11-01,109.78540948302222,511.8709977002412,2.544171663435479,6.170683981484623,2.1988733415523467,1.08540612989903,2.2606509204508893,5.885725953276419,25.43039398899007,4.66246835632015,11.354915379333363,-8.884932967351574,99.60673778756184,520.5174139755962,1,0
2016-12-01,119.10605811681236,496.5708866847018,2.530303404774328,6.168298413677524,2.116603404204502,1.0594926189853475,2.1069927742507457,5.87681394932514,26.775814035145046,4.169148862249254,9.320648633790142,-15.300111015539414,103.6484930567943,516.7633133992557,1,0
2017-01-01,119.10605811681236,538.0952398480716,2.5172685179513583,6.168118286722995,2.167731925804984,1.0190679388406882,2.0691075515417716,5.746366999274654,28.369000661784444,4.5177822887928905,0.0,41.524353163369824,107.6697860910924,530.017291219991,0,1
2017-02-01,98.5815196834364,597.351031360476,2.5079933542472994,6.110200052263369,2.2897195461219475,0.9939800866614613,1.8819400742470442,5.813334254157658,27.85778498535326,6.059462597844721,-20.524538433375966,59.25579151240436,107.3564594793841,533.9145235773304,0,1
2017-03-01,83.69156690684801,598.0980863967313,2.5146573673963104,6.1853699673517255,2.3589331870474735,1.039750192546565,2.1268017698367894,5.8499940787673435,26.868180165094678,7.146455831833546,-14.889952776588387,0.7470550362553467,104.78351773510337,543.7903621096358,0,1
2017-04-01,117.87475515909618,598.0980863967313,2.5002949087464064,6.229238081880509,2.3871286430500915,1.0561877480295492,1.9122805631426947,5.7560061001346075,26.74239324499503,5.074013393194117,34.18318825224817,0.0,108.02422791100459,556.6807213978256,1,0
2017-05-01,96.06723979647717,524.3095939818955,2.537967592513612,6.218189873189026,2.4168663601333558,1.0296997378411974,1.8462738901381472,5.704619408400938,26.798118157283724,5.457735593243538,-21.807515362619014,-73.78849241483579,105.7378662965804,558.7538207781013,0,0
2017-06-01,109.4811863975388,509.53042056852394,2.5111293734470266,6.219534165138753,2.4595371380723714,1.0553631094968652,1.8658849767310608,5.598698056212043,27.892309675754674,4.6540454788127725,13.413946601061639,-14.779173413371609,104.13372101003482,560.9137430920716,1,0
2017-07-01,93.83070588835126,537.8665817711911,2.505523224122186,6.229953305536131,2.4974835675617095,1.060216986964267,2.0820759700909783,5.592430146484726,26.199845046039854,5.732308807430226,-15.650480509187545,28.3361612026672,99.9211623052913,560.8756334125916,0,1
2017-08-01,93.92666683614888,484.8428352777975,2.4923312923739607,6.1278665621149155,2.511543138760178,1.1086492364909115,1.8666966474140623,5.68794437853485,27.729395365500466,5.161929530870987,0.09596094779762154,-53.02374649339362,99.14535349741004,542.1242673988118,1,0
2017-09-01,116.88041789007278,567.2639149479168,2.5357406289045725,6.115507692988886,2.516753193957772,1.0735465817970438,2.041171210237306,5.589371773901295,27.57138746692148,4.8533700100339665,22.953751053923895,82.42107967011924,104.67682866128085,536.9852388240093,1,1
2017-10-01,118.4427922039391,545.1110762907332,2.54163727219992,6.081408480588996,2.513623537562796,1.0571634744671554,2.0427061693902444,5.639776425453079,27.14450639697406,4.602315313135654,1.5623743138663286,-22.152838657183565,104.77150150208801,528.1540704730097,1,0
2017-11-01,103.54813125786693,523.2524437351611,2.572592608383979,6.03132748009425,2.475925308119462,1.0375580668105475,1.8954798717330517,5.5867506636158355,26.13240202171389,5.053229231458562,-14.894660946072179,-21.858632555572058,106.01831674565295,527.9778787652207,0,0
2017-12-01,76.76281366477522,452.6597793793385,2.52802579719287,6.0172724654499525,2.4618915542761233,0.9643823194039416,1.9647953928725421,5.507463380389601,24.47754534984812,5.896862787704904,-26.785317593091705,-70.59266435582265,100.56525462352569,518.499438567023,0,0
2018-01-01,98.988565946926,542.7146171469935,2.5360373051689478,6.107156791792429,2.3772437135663544,0.9791883332571704,1.9946543472085627,5.496760344394145,25.300715933810036,5.4825990452066655,22.22575228215078,90.05483776765504,101.42489796662149,519.3074444629901,1,1
2018-02-01,108.84239930233788,502.4366183441356,2.5627262290376507,6.139198934855779,2.372326732226617,0.9922410968661648,1.9046218156347434,5.393236112152207,25.37403390099844,4.616184699755544,9.85383335541188,-40.27799880285795,103.91085337765298,522.2397416407131,1,0
2018-03-01,86.23683954555005,459.8190445231194,2.5651947487159137,6.110639985366639,2.3228971768690707,0.9924967696982878,1.9150921283832463,5.33787118161749,24.084073001257387,5.3320488893872815,-22.605559756787827,-42.61757382101621,98.80359032023254,504.3322632365802,0,0
2018-04-01,99.17664449547125,375.29462385488796,2.597159159967874,6.139269124434447,2.2677177110082822,0.9807674130295305,1.8572950888539823,5.218083392358605,22.78899422919377,3.784102857724988,12.939804949921196,-84.52442066823141,95.59256570215456,476.0295211639393,1,0
2018-05-01,96.14913635517709,485.460904984048,2.5816405064648626,6.209236896263747,2.276712418565956,0.9099988759270098,1.8743226906416695,5.414555905650244,22.453209529903642,5.049040723473006,-3.0275081402941595,110.16628112916004,94.35939988503958,469.73093137208724,0,1
2018-06-01,107.40972489703344,581.0853262755613,2.6239209296704304,6.255468580409386,2.346312532883186,0.8889666097887419,1.9736422918198264,5.418082260847417,24.122231055193033,5.409988032579072,11.26058854185635,95.62442129151333,99.46721842374929,491.13518918812423,1,1
2018-07-01,102.43268813213612,576.9371213238858,2.6928878733790076,6.258450098905395,2.392228363183302,0.8718308839624034,2.211544814241629,5.348109710048158,23.86263970382943,5.632353615280001,-4.977036764897321,-4.148204951675552,100.04123878795097,496.83893988427303,0,0
2018-08-01,87.83309122524042,473.76325348266016,2.682002716565818,6.226103260020116,2.313703333002143,0.8317170205013225,2.025872489417602,5.36950770112158,22.359496750711322,5.393903901978526,-14.599596906895698,-103.17386784122561,96.53968744176807,492.0600457406938,0,0
2018-09-01,106.8428661923079,458.38979085625675,2.668637640923795,6.261014425700795,2.2642219261736263,0.823652734918022,2.345827495616042,5.358274896152498,22.11375368662538,4.290317240565176,19.00977496706747,-15.373462626403409,99.9740252162277,491.8218367962167,1,0
2018-10-01,94.46709681976672,505.05903211838404,2.712239175237326,6.280688694971882,2.3112604855730368,0.8438552777587489,2.0530143256876667,5.336177936199175,21.84103011687771,5.346401542136767,-12.375769372541171,46.66924126212729,99.18910060361027,513.449238173466,0,1
2018-11-01,88.91344345444239,416.58098112458947,2.7596263396092473,6.325448355973269,2.2621361158961215,0.9381645728192755,2.030246561432329,5.397594606203517,19.144143473936136,4.685241791788639,-5.553653365324337,-88.47805099379457,97.98315178682117,501.9692508635562,0,0
2018-12-01,79.07047444935147,465.9633364501847,2.743940538794649,6.357206946057368,2.2509044583962705,0.9468934634608674,2.118494142405016,5.473345377208248,19.089848607418325,5.893013032932504,-9.842969005090922,49.382355325595256,93.25994337887415,482.7822525593269,0,1
2019-01-01,82.10872104414639,479.3134947794588,2.7313349342817737,6.409684581823335,2.278407063347498,0.9597709829970057,2.1606429225652706,5.420295262447195,18.858914077209647,5.837546714699796,3.038246594794927,13.350158329274052,89.87261553087588,466.51164813525565,1,1
2019-02-01,79.87060172978161,504.5788463639682,2.7228813960159584,6.382922821245306,2.229989840604316,0.9560486872086973,2.0672379945921815,5.362713438382728,19.555120442023068,6.3174539246750685,-2.2381193143647806,25.265351584509403,88.54553394829941,471.6475802821403,0,1
2019-03-01,90.98808854776154,469.1964212856527,2.68254788068493,6.448792524527023,2.235258615911614,0.8601101264437452,2.0360196570385902,5.335208268667563,21.40407653696841,5.156679613500857,11.117486817979923,-35.382425078315464,85.9030710075417,473.44868535370625,1,0
2019-04-01,111.59114021374985,471.4576318285983,2.654988322290404,6.458672504761642,2.168557341165704,0.8587844326712843,1.9620695168397653,5.105016152194004,22.530641566516167,4.224866158061777,20.603051665988318,2.261210542945605,88.7570782398722,467.84845197207534,1,1
2019-05-01,77.96119131030146,434.4826244421181,2.624864099287842,6.562435548392906,2.1384889589681433,0.8617959431683356,1.8736648032981336,4.953497045974149,22.26175287596134,5.57306291937983,-33.629948903448394,-36.97500738648023,86.93170288251538,470.8320591916634,0,0
